in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.14E+02,1.349E+02,-7.960E-01,-3.076E+01,2.500E+00
1.15E+02,1.380E+02,-8.294E-01,-3.142E+01,2.500E+00
1.16E+02,1.413E+02,-8.649E-01,-3.212E+01,2.500E+00
1.17E+02,1.445E+02,-8.996E-01,-3.280E+01,2.500E+00
1.18E+02,1.479E+02,-9.381E-01,-3.350E+01,2.500E+00
1.19E+02,1.514E+02,-9.790E-01,-3.423E+01,2.500E+00
1.20E+02,1.549E+02,-1.023E+00,-3.495E+01,2.500E+00
1.21E+02,1.585E+02,-1.065E+00,-3.568E+01,2.500E+00
1.22E+02,1.622E+02,-1.103E+00,-3.643E+01,2.500E+00
1.23E+02,1.660E+02,-1.144E+00,-3.716E+01,2.500E+00
1.24E+02,1.698E+02,-1.189E+00,-3.791E+01,2.500E+00
1.25E+02,1.738E+02,-1.238E+00,-3.870E+01,2.500E+00
1.26E+02,1.778E+02,-1.290E+00,-3.950E+01,2.500E+00
1.27E+02,1.820E+02,-1.346E+00,-4.034E+01,2.500E+00
1.28E+02,1.862E+02,-1.400E+00,-4.117E+01,2.500E+00
1.29E+02,1.905E+02,-1.459E+00,-4.202E+01,2.500E+00
1.30E+02,1.950E+02,-1.523E+00,-4.289E+01,2.500E+00
1.31E+02,1.995E+02,-1.581E+00,-4.373E+01,2.500E+00
1.32E+02,2.042E+02,-1.643E+00,-4.458E+01,2.500E+00
1.33E+02,2.089E+02,-1.704E+00,-4.547E+01,2.500E+00
1.34E+02,2.138E+02,-1.769E+00,-4.637E+01,2.500E+00
1.35E+02,2.188E+02,-1.841E+00,-4.728E+01,2.500E+00
1.36E+02,2.239E+02,-1.917E+00,-4.820E+01,2.500E+00
1.37E+02,2.291E+02,-1.993E+00,-4.912E+01,2.500E+00
1.38E+02,2.344E+02,-2.071E+00,-5.006E+01,2.500E+00
1.39E+02,2.399E+02,-2.152E+00,-5.102E+01,2.500E+00
1.40E+02,2.455E+02,-2.225E+00,-5.200E+01,2.500E+00
1.41E+02,2.512E+02,-2.309E+00,-5.299E+01,2.500E+00
1.42E+02,2.570E+02,-2.393E+00,-5.397E+01,2.500E+00
1.43E+02,2.630E+02,-2.483E+00,-5.496E+01,2.500E+00
1.44E+02,2.692E+02,-2.580E+00,-5.598E+01,2.500E+00
1.45E+02,2.754E+02,-2.678E+00,-5.700E+01,2.500E+00
1.46E+02,2.818E+02,-2.781E+00,-5.803E+01,2.500E+00
1.47E+02,2.884E+02,-2.885E+00,-5.910E+01,2.500E+00
1.48E+02,2.951E+02,-2.991E+00,-6.016E+01,2.500E+00
1.49E+02,3.020E+02,-3.108E+00,-6.125E+01,2.500E+00
1.50E+02,3.090E+02,-3.223E+00,-6.230E+01,2.500E+00
1.51E+02,3.162E+02,-3.335E+00,-6.337E+01,2.500E+00
1.52E+02,3.236E+02,-3.445E+00,-6.446E+01,2.500E+00
1.53E+02,3.311E+02,-3.554E+00,-6.556E+01,2.500E+00
1.54E+02,3.388E+02,-3.699E+00,-6.663E+01,2.500E+00
1.55E+02,3.467E+02,-3.826E+00,-6.773E+01,2.500E+00
1.56E+02,3.548E+02,-3.961E+00,-6.886E+01,2.500E+00
1.57E+02,3.631E+02,-4.101E+00,-7.003E+01,2.500E+00
1.58E+02,3.715E+02,-4.240E+00,-7.119E+01,2.500E+00
1.59E+02,3.802E+02,-4.388E+00,-7.237E+01,2.500E+00
1.60E+02,3.890E+02,-4.536E+00,-7.352E+01,2.500E+00
1.61E+02,3.981E+02,-4.684E+00,-7.467E+01,2.500E+00
1.62E+02,4.074E+02,-4.830E+00,-7.580E+01,2.500E+00
1.63E+02,4.169E+02,-4.984E+00,-7.696E+01,2.500E+00
1.64E+02,4.266E+02,-5.138E+00,-7.814E+01,2.500E+00
1.65E+02,4.365E+02,-5.301E+00,-7.931E+01,2.500E+00
1.66E+02,4.467E+02,-5.472E+00,-8.050E+01,2.500E+00
1.67E+02,4.571E+02,-5.646E+00,-8.169E+01,2.500E+00
1.68E+02,4.677E+02,-5.827E+00,-8.288E+01,2.500E+00
1.69E+02,4.786E+02,-6.007E+00,-8.408E+01,2.500E+00
1.70E+02,4.898E+02,-6.189E+00,-8.528E+01,2.500E+00
1.71E+02,5.012E+02,-6.372E+00,-8.647E+01,2.500E+00
1.72E+02,5.129E+02,-6.558E+00,-8.764E+01,2.500E+00
1.73E+02,5.248E+02,-6.746E+00,-8.883E+01,2.500E+00
1.74E+02,5.370E+02,-6.948E+00,-9.001E+01,2.500E+00
1.75E+02,5.495E+02,-7.149E+00,-9.121E+01,2.500E+00
1.76E+02,5.623E+02,-7.380E+00,-9.242E+01,2.500E+00
1.77E+02,5.754E+02,-7.590E+00,-9.363E+01,2.500E+00
1.78E+02,5.888E+02,-7.801E+00,-9.485E+01,2.500E+00
1.79E+02,6.026E+02,-8.021E+00,-9.608E+01,2.500E+00
1.80E+02,6.166E+02,-8.246E+00,-9.730E+01,2.500E+00
1.81E+02,6.310E+02,-8.474E+00,-9.850E+01,2.500E+00
1.82E+02,6.457E+02,-8.702E+00,-9.968E+01,2.500E+00
1.83E+02,6.607E+02,-8.925E+00,-1.008E+02,2.500E+00
1.84E+02,6.761E+02,-9.151E+00,-1.019E+02,2.500E+00
1.85E+02,6.918E+02,-9.385E+00,-1.031E+02,2.500E+00
1.86E+02,7.079E+02,-9.627E+00,-1.042E+02,2.500E+00
1.87E+02,7.244E+02,-9.881E+00,-1.054E+02,2.500E+00
1.88E+02,7.413E+02,-1.014E+01,-1.066E+02,2.500E+00
1.89E+02,7.586E+02,-1.040E+01,-1.078E+02,2.500E+00
1.90E+02,7.762E+02,-1.067E+01,-1.091E+02,2.500E+00
1.91E+02,7.943E+02,-1.089E+01,-1.102E+02,2.500E+00
1.92E+02,8.128E+02,-1.115E+01,-1.113E+02,2.500E+00
1.93E+02,8.318E+02,-1.142E+01,-1.124E+02,2.500E+00
1.94E+02,8.511E+02,-1.169E+01,-1.135E+02,2.500E+00
1.95E+02,8.710E+02,-1.196E+01,-1.146E+02,2.500E+00
1.96E+02,8.913E+02,-1.224E+01,-1.157E+02,2.500E+00
1.97E+02,9.120E+02,-1.252E+01,-1.168E+02,2.500E+00
1.98E+02,9.333E+02,-1.281E+01,-1.179E+02,2.500E+00
1.99E+02,9.550E+02,-1.311E+01,-1.190E+02,2.500E+00
2.00E+02,9.772E+02,-1.340E+01,-1.200E+02,2.500E+00
2.01E+02,1.000E+03,-1.369E+01,-1.212E+02,2.500E+00
2.02E+02,1.023E+03,-1.399E+01,-1.221E+02,2.500E+00
2.03E+02,1.047E+03,-1.429E+01,-1.230E+02,2.500E+00
2.04E+02,1.072E+03,-1.459E+01,-1.240E+02,2.500E+00
2.05E+02,1.096E+03,-1.489E+01,-1.251E+02,2.500E+00
2.06E+02,1.122E+03,-1.520E+01,-1.262E+02,2.500E+00
2.07E+02,1.148E+03,-1.551E+01,-1.273E+02,2.500E+00
2.08E+02,1.175E+03,-1.582E+01,-1.283E+02,2.500E+00
2.09E+02,1.202E+03,-1.614E+01,-1.292E+02,2.500E+00
2.10E+02,1.230E+03,-1.647E+01,-1.300E+02,2.500E+00
2.11E+02,1.259E+03,-1.680E+01,-1.309E+02,2.500E+00
2.12E+02,1.288E+03,-1.713E+01,-1.318E+02,2.500E+00
2.13E+02,1.318E+03,-1.745E+01,-1.328E+02,2.500E+00
2.14E+02,1.349E+03,-1.778E+01,-1.338E+02,2.500E+00
2.15E+02,1.380E+03,-1.810E+01,-1.348E+02,2.500E+00
2.16E+02,1.413E+03,-1.843E+01,-1.356E+02,2.500E+00
2.17E+02,1.445E+03,-1.878E+01,-1.363E+02,2.500E+00
2.18E+02,1.479E+03,-1.913E+01,-1.371E+02,2.500E+00
2.19E+02,1.514E+03,-1.946E+01,-1.380E+02,2.500E+00
2.20E+02,1.549E+03,-1.980E+01,-1.390E+02,2.500E+00
2.21E+02,1.585E+03,-2.014E+01,-1.398E+02,2.500E+00
2.22E+02,1.622E+03,-2.049E+01,-1.406E+02,2.500E+00
2.23E+02,1.660E+03,-2.086E+01,-1.413E+02,2.500E+00
2.24E+02,1.698E+03,-2.121E+01,-1.420E+02,2.500E+00
2.25E+02,1.738E+03,-2.156E+01,-1.429E+02,2.500E+00
2.26E+02,1.778E+03,-2.190E+01,-1.437E+02,2.500E+00
2.27E+02,1.820E+03,-2.225E+01,-1.444E+02,2.500E+00
2.28E+02,1.862E+03,-2.262E+01,-1.451E+02,2.500E+00
2.29E+02,1.905E+03,-2.298E+01,-1.457E+02,2.500E+00
2.30E+02,1.950E+03,-2.333E+01,-1.465E+02,2.500E+00
2.31E+02,1.995E+03,-2.369E+01,-1.473E+02,2.500E+00
2.32E+02,2.042E+03,-2.407E+01,-1.479E+02,2.500E+00
2.33E+02,2.089E+03,-2.443E+01,-1.484E+02,2.500E+00
2.34E+02,2.138E+03,-2.480E+01,-1.490E+02,2.500E+00
2.35E+02,2.188E+03,-2.516E+01,-1.497E+02,2.500E+00
2.36E+02,2.239E+03,-2.554E+01,-1.505E+02,2.500E+00
2.37E+02,2.291E+03,-2.592E+01,-1.512E+02,2.500E+00
2.38E+02,2.344E+03,-2.630E+01,-1.518E+02,2.500E+00
2.39E+02,2.399E+03,-2.667E+01,-1.524E+02,2.500E+00
2.40E+02,2.455E+03,-2.704E+01,-1.529E+02,2.500E+00
2.41E+02,2.512E+03,-2.741E+01,-1.533E+02,2.500E+00
2.42E+02,2.570E+03,-2.779E+01,-1.539E+02,2.500E+00
2.43E+02,2.630E+03,-2.817E+01,-1.545E+02,2.500E+00
2.44E+02,2.692E+03,-2.856E+01,-1.552E+02,2.500E+00
2.45E+02,2.754E+03,-2.894E+01,-1.558E+02,2.500E+00
2.46E+02,2.818E+03,-2.932E+01,-1.562E+02,2.500E+00
2.47E+02,2.884E+03,-2.964E+01,-1.566E+02,2.500E+00
2.48E+02,2.951E+03,-3.002E+01,-1.570E+02,2.500E+00
2.49E+02,3.020E+03,-3.040E+01,-1.576E+02,2.500E+00
2.50E+02,3.090E+03,-3.079E+01,-1.582E+02,2.500E+00
2.51E+02,3.162E+03,-3.117E+01,-1.587E+02,2.500E+00
2.52E+02,3.236E+03,-3.156E+01,-1.591E+02,2.500E+00
2.53E+02,3.311E+03,-3.194E+01,-1.595E+02,2.500E+00
2.54E+02,3.388E+03,-3.232E+01,-1.599E+02,2.500E+00
2.55E+02,3.467E+03,-3.271E+01,-1.604E+02,2.500E+00
2.56E+02,3.548E+03,-3.310E+01,-1.609E+02,2.500E+00
2.57E+02,3.631E+03,-3.349E+01,-1.613E+02,2.500E+00
2.58E+02,3.715E+03,-3.387E+01,-1.615E+02,2.500E+00
2.59E+02,3.802E+03,-3.426E+01,-1.619E+02,2.500E+00
2.60E+02,3.890E+03,-3.468E+01,-1.625E+02,2.500E+00
2.61E+02,3.981E+03,-3.507E+01,-1.629E+02,2.500E+00
2.62E+02,4.074E+03,-3.546E+01,-1.632E+02,2.500E+00
2.63E+02,4.169E+03,-3.584E+01,-1.636E+02,2.500E+00
2.64E+02,4.266E+03,-3.623E+01,-1.639E+02,2.500E+00
2.65E+02,4.365E+03,-3.663E+01,-1.640E+02,2.500E+00
2.66E+02,4.467E+03,-3.702E+01,-1.645E+02,2.500E+00
2.67E+02,4.571E+03,-3.742E+01,-1.650E+02,2.500E+00
2.68E+02,4.677E+03,-3.780E+01,-1.654E+02,2.500E+00
2.69E+02,4.786E+03,-3.821E+01,-1.659E+02,2.500E+00
2.70E+02,4.898E+03,-3.859E+01,-1.661E+02,2.500E+00
2.71E+02,5.012E+03,-3.899E+01,-1.664E+02,2.500E+00
2.72E+02,5.129E+03,-3.938E+01,-1.665E+02,2.500E+00
2.73E+02,5.248E+03,-3.976E+01,-1.668E+02,2.500E+00
2.74E+02,5.370E+03,-4.015E+01,-1.672E+02,2.500E+00
2.75E+02,5.495E+03,-4.058E+01,-1.676E+02,2.500E+00
2.76E+02,5.623E+03,-4.094E+01,-1.680E+02,2.500E+00
2.77E+02,5.754E+03,-4.135E+01,-1.682E+02,2.500E+00
