in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.75E+02,5.495E+04,-4.015E+01,-8.779E+01,2.500E+00
3.76E+02,5.623E+04,-4.037E+01,-8.780E+01,2.500E+00
3.77E+02,5.754E+04,-4.061E+01,-8.773E+01,2.500E+00
3.78E+02,5.888E+04,-4.083E+01,-8.771E+01,2.500E+00
3.79E+02,6.026E+04,-4.106E+01,-8.767E+01,2.500E+00
3.80E+02,6.166E+04,-4.130E+01,-8.763E+01,2.500E+00
3.81E+02,6.310E+04,-4.153E+01,-8.759E+01,2.500E+00
3.82E+02,6.457E+04,-4.177E+01,-8.751E+01,2.500E+00
3.83E+02,6.607E+04,-4.202E+01,-8.750E+01,2.500E+00
3.84E+02,6.761E+04,-4.227E+01,-8.752E+01,2.500E+00
3.85E+02,6.918E+04,-4.250E+01,-8.746E+01,2.500E+00
3.86E+02,7.079E+04,-4.273E+01,-8.731E+01,2.500E+00
3.87E+02,7.244E+04,-4.299E+01,-8.731E+01,2.500E+00
3.88E+02,7.413E+04,-4.325E+01,-8.727E+01,2.500E+00
3.89E+02,7.586E+04,-4.349E+01,-8.718E+01,2.500E+00
3.90E+02,7.762E+04,-4.375E+01,-8.707E+01,2.500E+00
3.91E+02,7.943E+04,-4.402E+01,-8.707E+01,2.500E+00
3.92E+02,8.128E+04,-4.428E+01,-8.694E+01,2.500E+00
3.93E+02,8.318E+04,-4.453E+01,-8.680E+01,2.500E+00
3.94E+02,8.511E+04,-4.480E+01,-8.687E+01,2.500E+00
3.95E+02,8.710E+04,-4.510E+01,-8.675E+01,2.500E+00
3.96E+02,8.913E+04,-4.533E+01,-8.663E+01,2.500E+00
3.97E+02,9.120E+04,-4.563E+01,-8.651E+01,2.500E+00
3.98E+02,9.333E+04,-4.593E+01,-8.637E+01,2.500E+00
3.99E+02,9.550E+04,-4.621E+01,-8.617E+01,2.500E+00
4.00E+02,9.772E+04,-4.652E+01,-8.614E+01,2.500E+00
4.01E+02,1.000E+05,-4.682E+01,-8.609E+01,2.500E+00
