in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.31E+02,1.995E+03,-9.461E-02,-5.922E+00,2.500E+00
2.32E+02,2.042E+03,-9.704E-02,-6.050E+00,2.500E+00
2.33E+02,2.089E+03,-1.015E-01,-6.181E+00,2.500E+00
2.34E+02,2.138E+03,-1.018E-01,-6.321E+00,2.500E+00
2.35E+02,2.188E+03,-1.061E-01,-6.453E+00,2.500E+00
2.36E+02,2.239E+03,-1.091E-01,-6.600E+00,2.500E+00
2.37E+02,2.291E+03,-1.134E-01,-6.744E+00,2.500E+00
2.38E+02,2.344E+03,-1.190E-01,-6.887E+00,2.500E+00
2.39E+02,2.399E+03,-1.222E-01,-7.035E+00,2.500E+00
2.40E+02,2.455E+03,-1.263E-01,-7.198E+00,2.500E+00
2.41E+02,2.512E+03,-1.294E-01,-7.356E+00,2.500E+00
2.42E+02,2.570E+03,-1.327E-01,-7.516E+00,2.500E+00
2.43E+02,2.630E+03,-1.379E-01,-7.676E+00,2.500E+00
2.44E+02,2.692E+03,-1.440E-01,-7.854E+00,2.500E+00
2.45E+02,2.754E+03,-1.451E-01,-8.023E+00,2.500E+00
2.46E+02,2.818E+03,-1.527E-01,-8.200E+00,2.500E+00
2.47E+02,2.884E+03,-1.576E-01,-8.383E+00,2.500E+00
2.48E+02,2.951E+03,-1.616E-01,-8.566E+00,2.500E+00
2.49E+02,3.020E+03,-1.660E-01,-8.749E+00,2.500E+00
2.50E+02,3.090E+03,-1.725E-01,-8.950E+00,2.500E+00
2.51E+02,3.162E+03,-1.781E-01,-9.140E+00,2.500E+00
2.52E+02,3.236E+03,-1.827E-01,-9.341E+00,2.500E+00
2.53E+02,3.311E+03,-1.887E-01,-9.545E+00,2.500E+00
2.54E+02,3.388E+03,-1.928E-01,-9.755E+00,2.500E+00
2.55E+02,3.467E+03,-2.007E-01,-9.969E+00,2.500E+00
2.56E+02,3.548E+03,-2.096E-01,-1.019E+01,2.500E+00
2.57E+02,3.631E+03,-2.156E-01,-1.041E+01,2.500E+00
2.58E+02,3.715E+03,-2.222E-01,-1.064E+01,2.500E+00
2.59E+02,3.802E+03,-2.295E-01,-1.088E+01,2.500E+00
2.60E+02,3.890E+03,-2.382E-01,-1.112E+01,2.500E+00
2.61E+02,3.981E+03,-2.468E-01,-1.136E+01,2.500E+00
2.62E+02,4.074E+03,-2.537E-01,-1.161E+01,2.500E+00
2.63E+02,4.169E+03,-2.626E-01,-1.186E+01,2.500E+00
2.64E+02,4.266E+03,-2.719E-01,-1.213E+01,2.500E+00
2.65E+02,4.365E+03,-2.781E-01,-1.239E+01,2.500E+00
2.66E+02,4.467E+03,-2.918E-01,-1.266E+01,2.500E+00
2.67E+02,4.571E+03,-3.019E-01,-1.294E+01,2.500E+00
2.68E+02,4.677E+03,-3.117E-01,-1.322E+01,2.500E+00
2.69E+02,4.786E+03,-3.251E-01,-1.351E+01,2.500E+00
2.70E+02,4.898E+03,-3.368E-01,-1.379E+01,2.500E+00
2.71E+02,5.012E+03,-3.479E-01,-1.410E+01,2.500E+00
2.72E+02,5.129E+03,-3.576E-01,-1.442E+01,2.500E+00
2.73E+02,5.248E+03,-3.707E-01,-1.473E+01,2.500E+00
2.74E+02,5.370E+03,-3.835E-01,-1.504E+01,2.500E+00
2.75E+02,5.495E+03,-4.005E-01,-1.538E+01,2.500E+00
2.76E+02,5.623E+03,-4.160E-01,-1.570E+01,2.500E+00
2.77E+02,5.754E+03,-4.313E-01,-1.604E+01,2.500E+00
2.78E+02,5.888E+03,-4.445E-01,-1.640E+01,2.500E+00
2.79E+02,6.026E+03,-4.587E-01,-1.675E+01,2.500E+00
2.80E+02,6.166E+03,-4.782E-01,-1.710E+01,2.500E+00
2.81E+02,6.310E+03,-4.966E-01,-1.748E+01,2.500E+00
2.82E+02,6.457E+03,-5.192E-01,-1.785E+01,2.500E+00
2.83E+02,6.607E+03,-5.368E-01,-1.822E+01,2.500E+00
2.84E+02,6.761E+03,-5.551E-01,-1.862E+01,2.500E+00
2.85E+02,6.918E+03,-5.739E-01,-1.901E+01,2.500E+00
2.86E+02,7.079E+03,-5.988E-01,-1.942E+01,2.500E+00
2.87E+02,7.244E+03,-6.240E-01,-1.983E+01,2.500E+00
2.88E+02,7.413E+03,-6.434E-01,-2.024E+01,2.500E+00
2.89E+02,7.586E+03,-6.675E-01,-2.067E+01,2.500E+00
2.90E+02,7.762E+03,-6.924E-01,-2.110E+01,2.500E+00
2.91E+02,7.943E+03,-7.221E-01,-2.154E+01,2.500E+00
2.92E+02,8.128E+03,-7.518E-01,-2.199E+01,2.500E+00
2.93E+02,8.318E+03,-7.789E-01,-2.244E+01,2.500E+00
2.94E+02,8.511E+03,-8.070E-01,-2.291E+01,2.500E+00
2.95E+02,8.710E+03,-8.369E-01,-2.338E+01,2.500E+00
2.96E+02,8.913E+03,-8.667E-01,-2.385E+01,2.500E+00
2.97E+02,9.120E+03,-9.038E-01,-2.433E+01,2.500E+00
2.98E+02,9.333E+03,-9.389E-01,-2.483E+01,2.500E+00
2.99E+02,9.550E+03,-9.792E-01,-2.533E+01,2.500E+00
3.00E+02,9.772E+03,-1.018E+00,-2.583E+01,2.500E+00
3.01E+02,1.000E+04,-1.054E+00,-2.635E+01,2.500E+00
3.02E+02,1.023E+04,-1.088E+00,-2.687E+01,2.500E+00
3.03E+02,1.047E+04,-1.136E+00,-2.740E+01,2.500E+00
3.04E+02,1.072E+04,-1.182E+00,-2.793E+01,2.500E+00
3.05E+02,1.096E+04,-1.225E+00,-2.847E+01,2.500E+00
3.06E+02,1.122E+04,-1.268E+00,-2.902E+01,2.500E+00
3.07E+02,1.148E+04,-1.318E+00,-2.957E+01,2.500E+00
3.08E+02,1.175E+04,-1.373E+00,-3.013E+01,2.500E+00
3.09E+02,1.202E+04,-1.420E+00,-3.070E+01,2.500E+00
3.10E+02,1.230E+04,-1.466E+00,-3.127E+01,2.500E+00
3.11E+02,1.259E+04,-1.532E+00,-3.186E+01,2.500E+00
3.12E+02,1.288E+04,-1.590E+00,-3.244E+01,2.500E+00
3.13E+02,1.318E+04,-1.642E+00,-3.304E+01,2.500E+00
3.14E+02,1.349E+04,-1.706E+00,-3.363E+01,2.500E+00
3.15E+02,1.380E+04,-1.774E+00,-3.423E+01,2.500E+00
3.16E+02,1.413E+04,-1.832E+00,-3.484E+01,2.500E+00
3.17E+02,1.445E+04,-1.896E+00,-3.544E+01,2.500E+00
3.18E+02,1.479E+04,-1.971E+00,-3.606E+01,2.500E+00
3.19E+02,1.514E+04,-2.033E+00,-3.669E+01,2.500E+00
3.20E+02,1.549E+04,-2.108E+00,-3.731E+01,2.500E+00
3.21E+02,1.585E+04,-2.188E+00,-3.793E+01,2.500E+00
3.22E+02,1.622E+04,-2.258E+00,-3.857E+01,2.500E+00
3.23E+02,1.660E+04,-2.344E+00,-3.920E+01,2.500E+00
3.24E+02,1.698E+04,-2.423E+00,-3.984E+01,2.500E+00
3.25E+02,1.738E+04,-2.504E+00,-4.047E+01,2.500E+00
3.26E+02,1.778E+04,-2.595E+00,-4.111E+01,2.500E+00
3.27E+02,1.820E+04,-2.676E+00,-4.176E+01,2.500E+00
3.28E+02,1.862E+04,-2.774E+00,-4.241E+01,2.500E+00
3.29E+02,1.905E+04,-2.859E+00,-4.306E+01,2.500E+00
3.30E+02,1.950E+04,-2.958E+00,-4.370E+01,2.500E+00
3.31E+02,1.995E+04,-3.054E+00,-4.435E+01,2.500E+00
3.32E+02,2.042E+04,-3.152E+00,-4.500E+01,2.500E+00
3.33E+02,2.089E+04,-3.258E+00,-4.565E+01,2.500E+00
3.34E+02,2.138E+04,-3.353E+00,-4.630E+01,2.500E+00
3.35E+02,2.188E+04,-3.466E+00,-4.695E+01,2.500E+00
