in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
1.19E+02,1.514E+02,-1.351E-03,-4.033E-02,2.500E+00
1.20E+02,1.549E+02,-2.230E-03,-3.372E-02,2.500E+00
1.21E+02,1.585E+02,-4.621E-03,-3.815E-02,2.500E+00
1.22E+02,1.622E+02,-4.654E-03,-3.865E-02,2.500E+00
1.23E+02,1.660E+02,-2.873E-03,-4.976E-02,2.500E+00
1.24E+02,1.698E+02,-3.664E-03,-4.422E-02,2.500E+00
1.25E+02,1.738E+02,-4.638E-03,-3.951E-02,2.500E+00
1.26E+02,1.778E+02,-3.588E-03,-4.507E-02,2.500E+00
1.27E+02,1.820E+02,-3.997E-03,-4.428E-02,2.500E+00
1.28E+02,1.862E+02,-3.075E-03,-4.434E-02,2.500E+00
1.29E+02,1.905E+02,-2.538E-03,-5.093E-02,2.500E+00
1.30E+02,1.950E+02,-1.267E-03,-5.426E-02,2.500E+00
1.31E+02,1.995E+02,-3.613E-03,-5.281E-02,2.500E+00
1.32E+02,2.042E+02,-3.213E-03,-5.222E-02,2.500E+00
1.33E+02,2.089E+02,-3.286E-03,-5.959E-02,2.500E+00
1.34E+02,2.138E+02,-2.060E-03,-5.688E-02,2.500E+00
1.35E+02,2.188E+02,-2.737E-03,-6.013E-02,2.500E+00
1.36E+02,2.239E+02,-4.960E-03,-5.931E-02,2.500E+00
1.37E+02,2.291E+02,-6.651E-03,-6.157E-02,2.500E+00
1.38E+02,2.344E+02,-3.992E-03,-5.650E-02,2.500E+00
1.39E+02,2.399E+02,-3.842E-03,-6.285E-02,2.500E+00
1.40E+02,2.455E+02,-3.237E-03,-6.329E-02,2.500E+00
1.41E+02,2.512E+02,-4.012E-03,-7.256E-02,2.500E+00
1.42E+02,2.570E+02,-3.570E-03,-7.327E-02,2.500E+00
1.43E+02,2.630E+02,-5.180E-03,-6.410E-02,2.500E+00
1.44E+02,2.692E+02,-3.189E-03,-7.143E-02,2.500E+00
1.45E+02,2.754E+02,-4.295E-03,-6.767E-02,2.500E+00
1.46E+02,2.818E+02,-2.961E-03,-7.279E-02,2.500E+00
1.47E+02,2.884E+02,-4.047E-03,-7.533E-02,2.500E+00
1.48E+02,2.951E+02,-3.976E-03,-7.434E-02,2.500E+00
1.49E+02,3.020E+02,-5.748E-03,-8.337E-02,2.500E+00
1.50E+02,3.090E+02,-5.349E-03,-8.150E-02,2.500E+00
1.51E+02,3.162E+02,-3.117E-03,-7.744E-02,2.500E+00
1.52E+02,3.236E+02,-5.697E-03,-8.887E-02,2.500E+00
1.53E+02,3.311E+02,-5.929E-03,-9.255E-02,2.500E+00
1.54E+02,3.388E+02,-5.301E-03,-8.265E-02,2.500E+00
1.55E+02,3.467E+02,-3.889E-03,-8.915E-02,2.500E+00
1.56E+02,3.548E+02,-6.015E-03,-9.326E-02,2.500E+00
1.57E+02,3.631E+02,-5.116E-03,-9.153E-02,2.500E+00
1.58E+02,3.715E+02,-5.631E-03,-9.689E-02,2.500E+00
1.59E+02,3.802E+02,-6.732E-03,-9.657E-02,2.500E+00
1.60E+02,3.890E+02,-5.672E-03,-1.004E-01,2.500E+00
1.61E+02,3.981E+02,-4.980E-03,-1.015E-01,2.500E+00
1.62E+02,4.074E+02,-5.314E-03,-1.019E-01,2.500E+00
1.63E+02,4.169E+02,-5.025E-03,-1.066E-01,2.500E+00
1.64E+02,4.266E+02,-9.685E-03,-1.058E-01,2.500E+00
1.65E+02,4.365E+02,-9.041E-03,-1.104E-01,2.500E+00
1.66E+02,4.467E+02,-7.346E-03,-1.145E-01,2.500E+00
1.67E+02,4.571E+02,-6.313E-03,-1.153E-01,2.500E+00
1.68E+02,4.677E+02,-7.294E-03,-1.227E-01,2.500E+00
1.69E+02,4.786E+02,-6.339E-03,-1.243E-01,2.500E+00
1.70E+02,4.898E+02,-9.101E-03,-1.214E-01,2.500E+00
1.71E+02,5.012E+02,-8.306E-03,-1.249E-01,2.500E+00
1.72E+02,5.129E+02,-7.414E-03,-1.264E-01,2.500E+00
1.73E+02,5.248E+02,-8.839E-03,-1.342E-01,2.500E+00
1.74E+02,5.370E+02,-1.036E-02,-1.301E-01,2.500E+00
1.75E+02,5.495E+02,-9.134E-03,-1.354E-01,2.500E+00
1.76E+02,5.623E+02,-7.095E-03,-1.426E-01,2.500E+00
1.77E+02,5.754E+02,-9.767E-03,-1.441E-01,2.500E+00
1.78E+02,5.888E+02,-9.069E-03,-1.480E-01,2.500E+00
1.79E+02,6.026E+02,-9.120E-03,-1.555E-01,2.500E+00
1.80E+02,6.166E+02,-9.502E-03,-1.597E-01,2.500E+00
1.81E+02,6.310E+02,-8.002E-03,-1.549E-01,2.500E+00
1.82E+02,6.457E+02,-1.050E-02,-1.665E-01,2.500E+00
1.83E+02,6.607E+02,-1.087E-02,-1.647E-01,2.500E+00
1.84E+02,6.761E+02,-1.045E-02,-1.657E-01,2.500E+00
1.85E+02,6.918E+02,-1.042E-02,-1.641E-01,2.500E+00
1.86E+02,7.079E+02,-1.083E-02,-1.754E-01,2.500E+00
1.87E+02,7.244E+02,-1.189E-02,-1.750E-01,2.500E+00
1.88E+02,7.413E+02,-1.094E-02,-1.825E-01,2.500E+00
1.89E+02,7.586E+02,-1.200E-02,-1.854E-01,2.500E+00
1.90E+02,7.762E+02,-1.245E-02,-1.902E-01,2.500E+00
1.91E+02,7.943E+02,-1.297E-02,-1.889E-01,2.500E+00
1.92E+02,8.128E+02,-1.254E-02,-1.924E-01,2.500E+00
1.93E+02,8.318E+02,-1.397E-02,-1.924E-01,2.500E+00
1.94E+02,8.511E+02,-1.292E-02,-1.972E-01,2.500E+00
1.95E+02,8.710E+02,-1.469E-02,-2.022E-01,2.500E+00
1.96E+02,8.913E+02,-1.540E-02,-2.108E-01,2.500E+00
1.97E+02,9.120E+02,-1.530E-02,-2.109E-01,2.500E+00
1.98E+02,9.333E+02,-1.636E-02,-2.173E-01,2.500E+00
1.99E+02,9.550E+02,-1.834E-02,-2.130E-01,2.500E+00
2.00E+02,9.772E+02,-1.769E-02,-2.212E-01,2.500E+00
2.01E+02,1.000E+03,-1.709E-02,-2.253E-01,2.500E+00
2.02E+02,1.023E+03,-1.850E-02,-2.295E-01,2.500E+00
2.03E+02,1.047E+03,-1.991E-02,-2.340E-01,2.500E+00
2.04E+02,1.072E+03,-2.030E-02,-2.373E-01,2.500E+00
2.05E+02,1.096E+03,-2.155E-02,-2.351E-01,2.500E+00
2.06E+02,1.122E+03,-2.182E-02,-2.414E-01,2.500E+00
2.07E+02,1.148E+03,-2.175E-02,-2.442E-01,2.500E+00
2.08E+02,1.175E+03,-2.330E-02,-2.491E-01,2.500E+00
2.09E+02,1.202E+03,-2.350E-02,-2.487E-01,2.500E+00
2.10E+02,1.230E+03,-2.733E-02,-2.463E-01,2.500E+00
2.11E+02,1.259E+03,-2.642E-02,-2.599E-01,2.500E+00
2.12E+02,1.288E+03,-2.657E-02,-2.636E-01,2.500E+00
2.13E+02,1.318E+03,-2.935E-02,-2.554E-01,2.500E+00
2.14E+02,1.349E+03,-2.885E-02,-2.586E-01,2.500E+00
2.15E+02,1.380E+03,-2.957E-02,-2.651E-01,2.500E+00
2.16E+02,1.413E+03,-3.039E-02,-2.681E-01,2.500E+00
2.17E+02,1.445E+03,-3.064E-02,-2.637E-01,2.500E+00
2.18E+02,1.479E+03,-3.240E-02,-2.701E-01,2.500E+00
2.19E+02,1.514E+03,-3.204E-02,-2.756E-01,2.500E+00
2.20E+02,1.549E+03,-3.292E-02,-2.694E-01,2.500E+00
2.21E+02,1.585E+03,-3.381E-02,-2.828E-01,2.500E+00
2.22E+02,1.622E+03,-3.451E-02,-2.780E-01,2.500E+00
2.23E+02,1.660E+03,-3.799E-02,-2.783E-01,2.500E+00
2.24E+02,1.698E+03,-3.819E-02,-2.878E-01,2.500E+00
2.25E+02,1.738E+03,-3.719E-02,-2.847E-01,2.500E+00
2.26E+02,1.778E+03,-3.947E-02,-2.815E-01,2.500E+00
2.27E+02,1.820E+03,-4.114E-02,-2.875E-01,2.500E+00
2.28E+02,1.862E+03,-4.130E-02,-2.895E-01,2.500E+00
2.29E+02,1.905E+03,-4.304E-02,-2.871E-01,2.500E+00
2.30E+02,1.950E+03,-4.210E-02,-2.899E-01,2.500E+00
2.31E+02,1.995E+03,-4.237E-02,-2.863E-01,2.500E+00
2.32E+02,2.042E+03,-4.324E-02,-2.924E-01,2.500E+00
2.33E+02,2.089E+03,-4.464E-02,-2.924E-01,2.500E+00
2.34E+02,2.138E+03,-4.538E-02,-2.932E-01,2.500E+00
2.35E+02,2.188E+03,-4.524E-02,-2.894E-01,2.500E+00
2.36E+02,2.239E+03,-4.892E-02,-2.863E-01,2.500E+00
2.37E+02,2.291E+03,-4.965E-02,-2.883E-01,2.500E+00
2.38E+02,2.344E+03,-4.963E-02,-2.942E-01,2.500E+00
2.39E+02,2.399E+03,-4.989E-02,-2.856E-01,2.500E+00
2.40E+02,2.455E+03,-4.900E-02,-2.867E-01,2.500E+00
2.41E+02,2.512E+03,-5.293E-02,-2.920E-01,2.500E+00
2.42E+02,2.570E+03,-5.393E-02,-2.870E-01,2.500E+00
2.43E+02,2.630E+03,-5.358E-02,-2.891E-01,2.500E+00
2.44E+02,2.692E+03,-5.543E-02,-2.879E-01,2.500E+00
2.45E+02,2.754E+03,-5.537E-02,-2.840E-01,2.500E+00
2.46E+02,2.818E+03,-5.427E-02,-2.875E-01,2.500E+00
2.47E+02,2.884E+03,-5.692E-02,-2.834E-01,2.500E+00
2.48E+02,2.951E+03,-5.740E-02,-2.878E-01,2.500E+00
2.49E+02,3.020E+03,-5.640E-02,-2.803E-01,2.500E+00
2.50E+02,3.090E+03,-5.956E-02,-2.840E-01,2.500E+00
2.51E+02,3.162E+03,-5.998E-02,-2.808E-01,2.500E+00
2.52E+02,3.236E+03,-5.887E-02,-2.813E-01,2.500E+00
2.53E+02,3.311E+03,-6.126E-02,-2.743E-01,2.500E+00
2.54E+02,3.388E+03,-6.070E-02,-2.782E-01,2.500E+00
2.55E+02,3.467E+03,-6.147E-02,-2.766E-01,2.500E+00
2.56E+02,3.548E+03,-6.237E-02,-2.749E-01,2.500E+00
2.57E+02,3.631E+03,-6.634E-02,-2.738E-01,2.500E+00
2.58E+02,3.715E+03,-6.410E-02,-2.747E-01,2.500E+00
2.59E+02,3.802E+03,-6.592E-02,-2.685E-01,2.500E+00
2.60E+02,3.890E+03,-6.498E-02,-2.765E-01,2.500E+00
2.61E+02,3.981E+03,-6.528E-02,-2.687E-01,2.500E+00
2.62E+02,4.074E+03,-6.542E-02,-2.679E-01,2.500E+00
2.63E+02,4.169E+03,-6.573E-02,-2.660E-01,2.500E+00
2.64E+02,4.266E+03,-6.750E-02,-2.695E-01,2.500E+00
2.65E+02,4.365E+03,-7.047E-02,-2.701E-01,2.500E+00
2.66E+02,4.467E+03,-6.951E-02,-2.655E-01,2.500E+00
2.67E+02,4.571E+03,-7.044E-02,-2.630E-01,2.500E+00
2.68E+02,4.677E+03,-6.996E-02,-2.652E-01,2.500E+00
2.69E+02,4.786E+03,-7.103E-02,-2.581E-01,2.500E+00
2.70E+02,4.898E+03,-7.024E-02,-2.624E-01,2.500E+00
2.71E+02,5.012E+03,-7.092E-02,-2.642E-01,2.500E+00
2.72E+02,5.129E+03,-7.049E-02,-2.648E-01,2.500E+00
2.73E+02,5.248E+03,-7.216E-02,-2.611E-01,2.500E+00
2.74E+02,5.370E+03,-7.192E-02,-2.614E-01,2.500E+00
2.75E+02,5.495E+03,-7.327E-02,-2.617E-01,2.500E+00
2.76E+02,5.623E+03,-7.406E-02,-2.656E-01,2.500E+00
2.77E+02,5.754E+03,-7.512E-02,-2.630E-01,2.500E+00
2.78E+02,5.888E+03,-7.406E-02,-2.636E-01,2.500E+00
2.79E+02,6.026E+03,-7.390E-02,-2.701E-01,2.500E+00
2.80E+02,6.166E+03,-7.365E-02,-2.632E-01,2.500E+00
2.81E+02,6.310E+03,-7.347E-02,-2.651E-01,2.500E+00
2.82E+02,6.457E+03,-7.512E-02,-2.646E-01,2.500E+00
2.83E+02,6.607E+03,-7.342E-02,-2.666E-01,2.500E+00
2.84E+02,6.761E+03,-7.596E-02,-2.670E-01,2.500E+00
2.85E+02,6.918E+03,-7.655E-02,-2.680E-01,2.500E+00
2.86E+02,7.079E+03,-8.042E-02,-2.661E-01,2.500E+00
2.87E+02,7.244E+03,-7.813E-02,-2.646E-01,2.500E+00
2.88E+02,7.413E+03,-7.698E-02,-2.702E-01,2.500E+00
2.89E+02,7.586E+03,-7.958E-02,-2.717E-01,2.500E+00
2.90E+02,7.762E+03,-7.944E-02,-2.767E-01,2.500E+00
2.91E+02,7.943E+03,-7.850E-02,-2.753E-01,2.500E+00
2.92E+02,8.128E+03,-8.180E-02,-2.760E-01,2.500E+00
2.93E+02,8.318E+03,-8.109E-02,-2.800E-01,2.500E+00
2.94E+02,8.511E+03,-7.858E-02,-2.793E-01,2.500E+00
2.95E+02,8.710E+03,-7.722E-02,-2.856E-01,2.500E+00
2.96E+02,8.913E+03,-8.208E-02,-2.855E-01,2.500E+00
2.97E+02,9.120E+03,-8.234E-02,-2.879E-01,2.500E+00
2.98E+02,9.333E+03,-8.305E-02,-2.876E-01,2.500E+00
2.99E+02,9.550E+03,-8.307E-02,-2.901E-01,2.500E+00
3.00E+02,9.772E+03,-8.521E-02,-2.882E-01,2.500E+00
3.01E+02,1.000E+04,-8.483E-02,-2.906E-01,2.500E+00
3.02E+02,1.023E+04,-8.409E-02,-2.967E-01,2.500E+00
3.03E+02,1.047E+04,-8.493E-02,-2.970E-01,2.500E+00
3.04E+02,1.072E+04,-8.761E-02,-2.984E-01,2.500E+00
3.05E+02,1.096E+04,-8.641E-02,-2.988E-01,2.500E+00
3.06E+02,1.122E+04,-8.831E-02,-3.002E-01,2.500E+00
3.07E+02,1.148E+04,-8.876E-02,-3.044E-01,2.500E+00
3.08E+02,1.175E+04,-8.770E-02,-3.027E-01,2.500E+00
3.09E+02,1.202E+04,-9.234E-02,-3.058E-01,2.500E+00
3.10E+02,1.230E+04,-9.196E-02,-3.088E-01,2.500E+00
3.11E+02,1.259E+04,-9.030E-02,-3.120E-01,2.500E+00
3.12E+02,1.288E+04,-9.133E-02,-3.082E-01,2.500E+00
3.13E+02,1.318E+04,-9.069E-02,-3.146E-01,2.500E+00
3.14E+02,1.349E+04,-9.292E-02,-3.188E-01,2.500E+00
3.15E+02,1.380E+04,-9.472E-02,-3.158E-01,2.500E+00
3.16E+02,1.413E+04,-9.294E-02,-3.222E-01,2.500E+00
3.17E+02,1.445E+04,-9.485E-02,-3.198E-01,2.500E+00
3.18E+02,1.479E+04,-9.513E-02,-3.225E-01,2.500E+00
3.19E+02,1.514E+04,-9.628E-02,-3.245E-01,2.500E+00
3.20E+02,1.549E+04,-9.804E-02,-3.242E-01,2.500E+00
3.21E+02,1.585E+04,-9.771E-02,-3.266E-01,2.500E+00
3.22E+02,1.622E+04,-9.986E-02,-3.287E-01,2.500E+00
3.23E+02,1.660E+04,-1.002E-01,-3.302E-01,2.500E+00
3.24E+02,1.698E+04,-1.005E-01,-3.313E-01,2.500E+00
3.25E+02,1.738E+04,-1.009E-01,-3.334E-01,2.500E+00
3.26E+02,1.778E+04,-1.026E-01,-3.340E-01,2.500E+00
3.27E+02,1.820E+04,-1.021E-01,-3.393E-01,2.500E+00
3.28E+02,1.862E+04,-1.034E-01,-3.374E-01,2.500E+00
3.29E+02,1.905E+04,-1.029E-01,-3.390E-01,2.500E+00
3.30E+02,1.950E+04,-1.018E-01,-3.378E-01,2.500E+00
3.31E+02,1.995E+04,-1.071E-01,-3.412E-01,2.500E+00
3.32E+02,2.042E+04,-1.067E-01,-3.430E-01,2.500E+00
3.33E+02,2.089E+04,-1.074E-01,-3.480E-01,2.500E+00
3.34E+02,2.138E+04,-1.093E-01,-3.477E-01,2.500E+00
3.35E+02,2.188E+04,-1.075E-01,-3.492E-01,2.500E+00
3.36E+02,2.239E+04,-1.102E-01,-3.500E-01,2.500E+00
3.37E+02,2.291E+04,-1.072E-01,-3.511E-01,2.500E+00
3.38E+02,2.344E+04,-1.126E-01,-3.532E-01,2.500E+00
3.39E+02,2.399E+04,-1.123E-01,-3.521E-01,2.500E+00
3.40E+02,2.455E+04,-1.126E-01,-3.557E-01,2.500E+00
