t,in,2,3
1.037904E-03,-2.244790E+00,-2.2808948E+00,-1.3737100E+00
1.037920E-03,-2.244790E+00,-2.2750964E+00,-1.3734048E+00
1.037936E-03,-2.240930E+00,-2.2848621E+00,-1.3761514E+00
1.037952E-03,-2.249353E+00,-2.2839465E+00,-1.3766092E+00
1.037968E-03,-2.244790E+00,-2.2781482E+00,-1.3746255E+00
1.037984E-03,-2.241456E+00,-2.2692981E+00,-1.3729471E+00
1.038000E-03,-2.247773E+00,-2.2653308E+00,-1.3759225E+00
1.038016E-03,-2.243211E+00,-2.2683826E+00,-1.3739389E+00
1.038032E-03,-2.248300E+00,-2.2711292E+00,-1.3778299E+00
1.038048E-03,-2.241983E+00,-2.2671619E+00,-1.3741678E+00
1.038064E-03,-2.240403E+00,-2.2732654E+00,-1.3756174E+00
1.038080E-03,-2.250581E+00,-2.2808948E+00,-1.3741678E+00
1.038096E-03,-2.251107E+00,-2.2622791E+00,-1.3763803E+00
1.038112E-03,-2.243737E+00,-2.2671619E+00,-1.3741678E+00
1.038128E-03,-2.242685E+00,-2.2760120E+00,-1.3714975E+00
1.038144E-03,-2.241456E+00,-2.2644153E+00,-1.3749307E+00
1.038160E-03,-2.246019E+00,-2.2781482E+00,-1.3761514E+00
1.038176E-03,-2.243737E+00,-2.2497668E+00,-1.3743967E+00
1.038192E-03,-2.234262E+00,-2.2564807E+00,-1.3763803E+00
1.038208E-03,-2.244264E+00,-2.2564807E+00,-1.3792795E+00
1.038224E-03,-2.243211E+00,-2.2711292E+00,-1.3734048E+00
1.038240E-03,-2.240403E+00,-2.2604480E+00,-1.3724893E+00
1.038256E-03,-2.243211E+00,-2.2506824E+00,-1.3737100E+00
1.038272E-03,-2.241983E+00,-2.2967639E+00,-1.3759225E+00
1.038288E-03,-2.250581E+00,-2.2702136E+00,-1.3731760E+00
1.038304E-03,-2.243737E+00,-2.2808948E+00,-1.3753885E+00
1.038320E-03,-2.246019E+00,-2.2741809E+00,-1.3702768E+00
1.038336E-03,-2.248300E+00,-2.2683826E+00,-1.3743967E+00
1.038352E-03,-2.252687E+00,-2.2644153E+00,-1.3788217E+00
1.038368E-03,-2.241983E+00,-2.2790637E+00,-1.3709634E+00
1.038384E-03,-2.239877E+00,-2.2671619E+00,-1.3721841E+00
1.038400E-03,-2.244264E+00,-2.2711292E+00,-1.3756174E+00
1.038416E-03,-2.229699E+00,-2.2457996E+00,-1.3749307E+00
1.038432E-03,-2.234262E+00,-2.2711292E+00,-1.3731760E+00
1.038448E-03,-2.247072E+00,-2.2711292E+00,-1.3731760E+00
1.038464E-03,-2.242685E+00,-2.2702136E+00,-1.3714975E+00
1.038480E-03,-2.251107E+00,-2.2564807E+00,-1.3721841E+00
1.038496E-03,-2.244264E+00,-2.2723499E+00,-1.3721841E+00
1.038512E-03,-2.234262E+00,-2.2644153E+00,-1.3746255E+00
1.038528E-03,-2.244264E+00,-2.2644153E+00,-1.3737100E+00
1.038544E-03,-2.249879E+00,-2.2750964E+00,-1.3749307E+00
1.038560E-03,-2.244790E+00,-2.2750964E+00,-1.3741678E+00
1.038576E-03,-2.245492E+00,-2.2671619E+00,-1.3719553E+00
1.038592E-03,-2.244790E+00,-2.2848621E+00,-1.3714975E+00
1.038608E-03,-2.241983E+00,-2.2839465E+00,-1.3729471E+00
1.038624E-03,-2.246019E+00,-2.2750964E+00,-1.3739389E+00
1.038640E-03,-2.244790E+00,-2.2671619E+00,-1.3705057E+00
1.038656E-03,-2.248300E+00,-2.2976794E+00,-1.3702768E+00
1.038672E-03,-2.247072E+00,-2.2781482E+00,-1.3749307E+00
1.038688E-03,-2.243211E+00,-2.2711292E+00,-1.3697427E+00
1.038704E-03,-2.238649E+00,-2.2711292E+00,-1.3729471E+00
1.038720E-03,-2.239175E+00,-2.2564807E+00,-1.3746255E+00
1.038736E-03,-2.251107E+00,-2.2888293E+00,-1.3712686E+00
1.038752E-03,-2.246545E+00,-2.2634998E+00,-1.3719553E+00
1.038768E-03,-2.243737E+00,-2.2760120E+00,-1.3700479E+00
1.038784E-03,-2.246545E+00,-2.2653308E+00,-1.3741678E+00
1.038800E-03,-2.235315E+00,-2.2653308E+00,-1.3688272E+00
1.038816E-03,-2.241983E+00,-2.2671619E+00,-1.3714975E+00
1.038832E-03,-2.239175E+00,-2.2723499E+00,-1.3719553E+00
1.038848E-03,-2.245492E+00,-2.2515979E+00,-1.3707346E+00
1.038864E-03,-2.246019E+00,-2.2546497E+00,-1.3707346E+00
1.038880E-03,-2.246545E+00,-2.2671619E+00,-1.3737100E+00
1.038896E-03,-2.233560E+00,-2.2848621E+00,-1.3737100E+00
1.038912E-03,-2.247773E+00,-2.2662463E+00,-1.3712686E+00
1.038928E-03,-2.245492E+00,-2.2799792E+00,-1.3731760E+00
1.038944E-03,-2.243737E+00,-2.2613635E+00,-1.3741678E+00
1.038960E-03,-2.235315E+00,-2.2732654E+00,-1.3751596E+00
1.038976E-03,-2.230752E+00,-2.2711292E+00,-1.3739389E+00
1.038992E-03,-2.234788E+00,-2.2427478E+00,-1.3739389E+00
1.039008E-03,-2.240403E+00,-2.2683826E+00,-1.3739389E+00
1.039024E-03,-2.235841E+00,-2.2821155E+00,-1.3731760E+00
1.039040E-03,-2.237069E+00,-2.2671619E+00,-1.3705057E+00
1.039056E-03,-2.240403E+00,-2.2573962E+00,-1.3729471E+00
1.039072E-03,-2.241983E+00,-2.2790637E+00,-1.3727182E+00
1.039088E-03,-2.237069E+00,-2.2750964E+00,-1.3700479E+00
1.039104E-03,-2.240930E+00,-2.2790637E+00,-1.3746255E+00
1.039120E-03,-2.239175E+00,-2.2781482E+00,-1.3709634E+00
1.039136E-03,-2.235315E+00,-2.2546497E+00,-1.3688272E+00
1.039152E-03,-2.243211E+00,-2.2918811E+00,-1.3714975E+00
1.039168E-03,-2.240403E+00,-2.2448840E+00,-1.3724893E+00
1.039184E-03,-2.233033E+00,-2.2750964E+00,-1.3721841E+00
1.039200E-03,-2.245492E+00,-2.2821155E+00,-1.3724893E+00
1.039216E-03,-2.229173E+00,-2.2830310E+00,-1.3719553E+00
1.039232E-03,-2.236367E+00,-2.2586169E+00,-1.3697427E+00
1.039248E-03,-2.236367E+00,-2.2537341E+00,-1.3676065E+00
1.039264E-03,-2.238649E+00,-2.2723499E+00,-1.3697427E+00
1.039280E-03,-2.235841E+00,-2.2555652E+00,-1.3690561E+00
1.039296E-03,-2.234262E+00,-2.2711292E+00,-1.3712686E+00
1.039312E-03,-2.238122E+00,-2.2760120E+00,-1.3712686E+00
1.039328E-03,-2.238122E+00,-2.2799792E+00,-1.3727182E+00
1.039344E-03,-2.244264E+00,-2.2595325E+00,-1.3682932E+00
1.039360E-03,-2.235841E+00,-2.2799792E+00,-1.3714975E+00
1.039376E-03,-2.241983E+00,-2.2772327E+00,-1.3705057E+00
1.039392E-03,-2.244790E+00,-2.2515979E+00,-1.3700479E+00
1.039408E-03,-2.233033E+00,-2.2515979E+00,-1.3707346E+00
1.039424E-03,-2.235315E+00,-2.2662463E+00,-1.3712686E+00
1.039440E-03,-2.244264E+00,-2.2604480E+00,-1.3717264E+00
1.039456E-03,-2.237069E+00,-2.2683826E+00,-1.3707346E+00
1.039472E-03,-2.243211E+00,-2.2723499E+00,-1.3705057E+00
1.039488E-03,-2.241983E+00,-2.2830310E+00,-1.3721841E+00
1.039504E-03,-2.238649E+00,-2.2634998E+00,-1.3712686E+00
1.039520E-03,-2.248300E+00,-2.2506824E+00,-1.3697427E+00
1.039536E-03,-2.237596E+00,-2.2613635E+00,-1.3685220E+00
1.039552E-03,-2.238649E+00,-2.2537341E+00,-1.3707346E+00
1.039568E-03,-2.239175E+00,-2.2750964E+00,-1.3682932E+00
1.039584E-03,-2.227418E+00,-2.2781482E+00,-1.3719553E+00
1.039600E-03,-2.239175E+00,-2.2808948E+00,-1.3676065E+00
1.039616E-03,-2.239877E+00,-2.2869983E+00,-1.3668436E+00
1.039632E-03,-2.242685E+00,-2.2683826E+00,-1.3741678E+00
1.039648E-03,-2.246019E+00,-2.2515979E+00,-1.3705057E+00
1.039664E-03,-2.241456E+00,-2.2760120E+00,-1.3721841E+00
1.039680E-03,-2.235315E+00,-2.2732654E+00,-1.3712686E+00
1.039696E-03,-2.234788E+00,-2.2692981E+00,-1.3670724E+00
1.039712E-03,-2.240930E+00,-2.2732654E+00,-1.3666147E+00
1.039728E-03,-2.233560E+00,-2.2799792E+00,-1.3658517E+00
1.039744E-03,-2.238649E+00,-2.2879138E+00,-1.3690561E+00
1.039760E-03,-2.234262E+00,-2.2857776E+00,-1.3705057E+00
1.039776E-03,-2.237069E+00,-2.2506824E+00,-1.3695139E+00
1.039792E-03,-2.240930E+00,-2.2573962E+00,-1.3668436E+00
1.039808E-03,-2.228647E+00,-2.2634998E+00,-1.3719553E+00
1.039824E-03,-2.231981E+00,-2.2879138E+00,-1.3690561E+00
1.039840E-03,-2.238122E+00,-2.2634998E+00,-1.3680643E+00
1.039856E-03,-2.237069E+00,-2.2671619E+00,-1.3690561E+00
1.039872E-03,-2.236367E+00,-2.2613635E+00,-1.3685220E+00
1.039888E-03,-2.236367E+00,-2.2683826E+00,-1.3673013E+00
1.039904E-03,-2.238122E+00,-2.2476306E+00,-1.3695139E+00
1.039920E-03,-2.240403E+00,-2.2683826E+00,-1.3688272E+00
1.039936E-03,-2.238122E+00,-2.2741809E+00,-1.3653940E+00
1.039952E-03,-2.235841E+00,-2.2839465E+00,-1.3685220E+00
1.039968E-03,-2.232507E+00,-2.2790637E+00,-1.3690561E+00
1.039984E-03,-2.232507E+00,-2.2741809E+00,-1.3688272E+00
1.040000E-03,-2.239175E+00,-2.2750964E+00,-1.3714975E+00
1.040016E-03,-2.235315E+00,-2.2586169E+00,-1.3685220E+00
1.040032E-03,-2.234788E+00,-2.2634998E+00,-1.3697427E+00
1.040048E-03,-2.240403E+00,-2.2644153E+00,-1.3678354E+00
1.040064E-03,-2.235315E+00,-2.2821155E+00,-1.3685220E+00
1.040080E-03,-2.234262E+00,-2.2671619E+00,-1.3666147E+00
1.040096E-03,-2.233033E+00,-2.2830310E+00,-1.3717264E+00
1.040112E-03,-2.235841E+00,-2.2879138E+00,-1.3673013E+00
1.040128E-03,-2.246545E+00,-2.2808948E+00,-1.3673013E+00
1.040144E-03,-2.230226E+00,-2.2750964E+00,-1.3700479E+00
1.040160E-03,-2.229173E+00,-2.2760120E+00,-1.3692850E+00
1.040176E-03,-2.238649E+00,-2.2750964E+00,-1.3636392E+00
1.040192E-03,-2.231981E+00,-2.2476306E+00,-1.3714975E+00
1.040208E-03,-2.231454E+00,-2.2537341E+00,-1.3705057E+00
1.040224E-03,-2.229699E+00,-2.2830310E+00,-1.3692850E+00
1.040240E-03,-2.239175E+00,-2.2760120E+00,-1.3709634E+00
1.040256E-03,-2.239175E+00,-2.2927966E+00,-1.3690561E+00
1.040272E-03,-2.234788E+00,-2.2506824E+00,-1.3653940E+00
1.040288E-03,-2.233033E+00,-2.2790637E+00,-1.3685220E+00
1.040304E-03,-2.231454E+00,-2.2662463E+00,-1.3651651E+00
1.040320E-03,-2.235841E+00,-2.2808948E+00,-1.3670724E+00
1.040336E-03,-2.237069E+00,-2.2702136E+00,-1.3712686E+00
1.040352E-03,-2.232507E+00,-2.2662463E+00,-1.3660806E+00
1.040368E-03,-2.225137E+00,-2.2741809E+00,-1.3685220E+00
1.040384E-03,-2.236367E+00,-2.2711292E+00,-1.3670724E+00
1.040400E-03,-2.226365E+00,-2.2546497E+00,-1.3685220E+00
1.040416E-03,-2.226365E+00,-2.2604480E+00,-1.3636392E+00
1.040432E-03,-2.237596E+00,-2.2586169E+00,-1.3685220E+00
1.040448E-03,-2.236367E+00,-2.2830310E+00,-1.3629526E+00
1.040464E-03,-2.237596E+00,-2.2634998E+00,-1.3668436E+00
1.040480E-03,-2.231454E+00,-2.2723499E+00,-1.3685220E+00
1.040496E-03,-2.234788E+00,-2.2595325E+00,-1.3702768E+00
1.040512E-03,-2.231981E+00,-2.2604480E+00,-1.3653940E+00
1.040528E-03,-2.237069E+00,-2.2613635E+00,-1.3688272E+00
1.040544E-03,-2.227418E+00,-2.2760120E+00,-1.3617319E+00
1.040560E-03,-2.225137E+00,-2.2750964E+00,-1.3646310E+00
1.040576E-03,-2.226892E+00,-2.2515979E+00,-1.3682932E+00
1.040592E-03,-2.237069E+00,-2.2692981E+00,-1.3682932E+00
1.040608E-03,-2.232507E+00,-2.2525134E+00,-1.3673013E+00
1.040624E-03,-2.227945E+00,-2.2857776E+00,-1.3680643E+00
1.040640E-03,-2.227418E+00,-2.2586169E+00,-1.3697427E+00
1.040656E-03,-2.234788E+00,-2.2732654E+00,-1.3685220E+00
1.040672E-03,-2.229173E+00,-2.2586169E+00,-1.3670724E+00
1.040688E-03,-2.223031E+00,-2.2781482E+00,-1.3663858E+00
1.040704E-03,-2.229173E+00,-2.2515979E+00,-1.3688272E+00
1.040720E-03,-2.225137E+00,-2.2525134E+00,-1.3700479E+00
1.040736E-03,-2.232507E+00,-2.2634998E+00,-1.3676065E+00
1.040752E-03,-2.228647E+00,-2.2573962E+00,-1.3678354E+00
1.040768E-03,-2.230226E+00,-2.2448840E+00,-1.3660806E+00
1.040784E-03,-2.230752E+00,-2.2644153E+00,-1.3660806E+00
1.040800E-03,-2.227945E+00,-2.2692981E+00,-1.3656229E+00
1.040816E-03,-2.230752E+00,-2.2711292E+00,-1.3636392E+00
1.040832E-03,-2.236367E+00,-2.2839465E+00,-1.3670724E+00
1.040848E-03,-2.237069E+00,-2.2906604E+00,-1.3668436E+00
1.040864E-03,-2.230226E+00,-2.2927966E+00,-1.3682932E+00
1.040880E-03,-2.231981E+00,-2.2683826E+00,-1.3653940E+00
1.040896E-03,-2.236367E+00,-2.2653308E+00,-1.3668436E+00
1.040912E-03,-2.230752E+00,-2.2564807E+00,-1.3631815E+00
1.040928E-03,-2.226365E+00,-2.2662463E+00,-1.3660806E+00
1.040944E-03,-2.231454E+00,-2.2653308E+00,-1.3668436E+00
1.040960E-03,-2.236367E+00,-2.2741809E+00,-1.3658517E+00
1.040976E-03,-2.229699E+00,-2.2702136E+00,-1.3663858E+00
1.040992E-03,-2.231454E+00,-2.2799792E+00,-1.3663858E+00
1.041008E-03,-2.230752E+00,-2.2750964E+00,-1.3670724E+00
1.041024E-03,-2.225839E+00,-2.2564807E+00,-1.3651651E+00
1.041040E-03,-2.234788E+00,-2.2586169E+00,-1.3670724E+00
1.041056E-03,-2.233033E+00,-2.2683826E+00,-1.3599771E+00
1.041072E-03,-2.227945E+00,-2.2537341E+00,-1.3668436E+00
1.041088E-03,-2.230752E+00,-2.2537341E+00,-1.3678354E+00
1.041104E-03,-2.229173E+00,-2.2613635E+00,-1.3673013E+00
1.041120E-03,-2.224611E+00,-2.2741809E+00,-1.3676065E+00
1.041136E-03,-2.229699E+00,-2.2448840E+00,-1.3656229E+00
1.041152E-03,-2.233560E+00,-2.2644153E+00,-1.3651651E+00
1.041168E-03,-2.228647E+00,-2.2613635E+00,-1.3653940E+00
1.041184E-03,-2.229173E+00,-2.2546497E+00,-1.3619608E+00
1.041200E-03,-2.230752E+00,-2.2457996E+00,-1.3670724E+00
1.041216E-03,-2.225137E+00,-2.2476306E+00,-1.3663858E+00
1.041232E-03,-2.224611E+00,-2.2653308E+00,-1.3639444E+00
1.041248E-03,-2.230226E+00,-2.2711292E+00,-1.3651651E+00
1.041264E-03,-2.232507E+00,-2.2586169E+00,-1.3700479E+00
1.041280E-03,-2.227945E+00,-2.2506824E+00,-1.3670724E+00
1.041296E-03,-2.226365E+00,-2.2897449E+00,-1.3660806E+00
1.041312E-03,-2.230752E+00,-2.2732654E+00,-1.3653940E+00
1.041328E-03,-2.223558E+00,-2.2525134E+00,-1.3663858E+00
1.041344E-03,-2.227945E+00,-2.2555652E+00,-1.3670724E+00
1.041360E-03,-2.228647E+00,-2.2790637E+00,-1.3685220E+00
1.041376E-03,-2.229173E+00,-2.2790637E+00,-1.3629526E+00
1.041392E-03,-2.224084E+00,-2.2808948E+00,-1.3660806E+00
1.041408E-03,-2.235315E+00,-2.2760120E+00,-1.3651651E+00
1.041424E-03,-2.230752E+00,-2.2467151E+00,-1.3646310E+00
1.041440E-03,-2.221277E+00,-2.2671619E+00,-1.3634103E+00
1.041456E-03,-2.235315E+00,-2.2506824E+00,-1.3629526E+00
1.041472E-03,-2.231454E+00,-2.2937122E+00,-1.3658517E+00
1.041488E-03,-2.231981E+00,-2.2732654E+00,-1.3658517E+00
1.041504E-03,-2.230226E+00,-2.2732654E+00,-1.3685220E+00
1.041520E-03,-2.224084E+00,-2.2515979E+00,-1.3611978E+00
1.041536E-03,-2.231454E+00,-2.2711292E+00,-1.3658517E+00
1.041552E-03,-2.222329E+00,-2.2586169E+00,-1.3609689E+00
1.041568E-03,-2.224084E+00,-2.2644153E+00,-1.3621896E+00
1.041584E-03,-2.220224E+00,-2.2644153E+00,-1.3639444E+00
1.041600E-03,-2.224611E+00,-2.2537341E+00,-1.3639444E+00
1.041616E-03,-2.227945E+00,-2.2595325E+00,-1.3629526E+00
1.041632E-03,-2.225137E+00,-2.2595325E+00,-1.3670724E+00
1.041648E-03,-2.224084E+00,-2.2613635E+00,-1.3634103E+00
1.041664E-03,-2.216188E+00,-2.2488513E+00,-1.3624185E+00
1.041680E-03,-2.226892E+00,-2.2457996E+00,-1.3631815E+00
1.041696E-03,-2.223558E+00,-2.2644153E+00,-1.3678354E+00
1.041712E-03,-2.229699E+00,-2.2573962E+00,-1.3653940E+00
1.041728E-03,-2.232507E+00,-2.2711292E+00,-1.3648599E+00
1.041744E-03,-2.224611E+00,-2.2418323E+00,-1.3690561E+00
1.041760E-03,-2.220224E+00,-2.2808948E+00,-1.3653940E+00
1.041776E-03,-2.224611E+00,-2.2586169E+00,-1.3656229E+00
1.041792E-03,-2.229173E+00,-2.2662463E+00,-1.3636392E+00
1.041808E-03,-2.227418E+00,-2.2515979E+00,-1.3670724E+00
1.041824E-03,-2.230226E+00,-2.2573962E+00,-1.3666147E+00
1.041840E-03,-2.226365E+00,-2.2546497E+00,-1.3641733E+00
1.041856E-03,-2.233560E+00,-2.2613635E+00,-1.3619608E+00
1.041872E-03,-2.227945E+00,-2.2653308E+00,-1.3629526E+00
1.041888E-03,-2.227945E+00,-2.2702136E+00,-1.3644022E+00
1.041904E-03,-2.231981E+00,-2.2476306E+00,-1.3641733E+00
1.041920E-03,-2.221803E+00,-2.2683826E+00,-1.3639444E+00
1.041936E-03,-2.233033E+00,-2.2546497E+00,-1.3627237E+00
1.041952E-03,-2.226365E+00,-2.2586169E+00,-1.3621896E+00
1.041968E-03,-2.225839E+00,-2.2595325E+00,-1.3615030E+00
1.041984E-03,-2.221803E+00,-2.2723499E+00,-1.3631815E+00
1.042000E-03,-2.223558E+00,-2.2702136E+00,-1.3668436E+00
1.042016E-03,-2.225839E+00,-2.2808948E+00,-1.3648599E+00
1.042032E-03,-2.225137E+00,-2.2711292E+00,-1.3636392E+00
1.042048E-03,-2.227945E+00,-2.2564807E+00,-1.3615030E+00
1.042064E-03,-2.227418E+00,-2.2781482E+00,-1.3690561E+00
1.042080E-03,-2.226892E+00,-2.2586169E+00,-1.3648599E+00
1.042096E-03,-2.226365E+00,-2.2546497E+00,-1.3615030E+00
1.042112E-03,-2.230226E+00,-2.2683826E+00,-1.3619608E+00
1.042128E-03,-2.226892E+00,-2.2790637E+00,-1.3619608E+00
1.042144E-03,-2.226892E+00,-2.2821155E+00,-1.3615030E+00
1.042160E-03,-2.230752E+00,-2.2741809E+00,-1.3580698E+00
1.042176E-03,-2.227418E+00,-2.2418323E+00,-1.3607401E+00
1.042192E-03,-2.229173E+00,-2.2537341E+00,-1.3629526E+00
1.042208E-03,-2.227945E+00,-2.2497668E+00,-1.3607401E+00
1.042224E-03,-2.229173E+00,-2.2515979E+00,-1.3607401E+00
1.042240E-03,-2.229699E+00,-2.2497668E+00,-1.3597482E+00
1.042256E-03,-2.221803E+00,-2.2555652E+00,-1.3624185E+00
1.042272E-03,-2.230752E+00,-2.2497668E+00,-1.3627237E+00
1.042288E-03,-2.222329E+00,-2.2622791E+00,-1.3641733E+00
1.042304E-03,-2.225137E+00,-2.2808948E+00,-1.3595193E+00
1.042320E-03,-2.221803E+00,-2.2683826E+00,-1.3602823E+00
1.042336E-03,-2.221803E+00,-2.2683826E+00,-1.3595193E+00
1.042352E-03,-2.223031E+00,-2.2467151E+00,-1.3607401E+00
1.042368E-03,-2.220750E+00,-2.2555652E+00,-1.3624185E+00
1.042384E-03,-2.216188E+00,-2.2467151E+00,-1.3617319E+00
1.042400E-03,-2.229173E+00,-2.2622791E+00,-1.3619608E+00
1.042416E-03,-2.220750E+00,-2.2506824E+00,-1.3678354E+00
1.042432E-03,-2.216714E+00,-2.2586169E+00,-1.3636392E+00
1.042448E-03,-2.219522E+00,-2.2369495E+00,-1.3589853E+00
1.042464E-03,-2.214608E+00,-2.2378650E+00,-1.3607401E+00
1.042480E-03,-2.217942E+00,-2.2711292E+00,-1.3615030E+00
1.042496E-03,-2.224084E+00,-2.2644153E+00,-1.3617319E+00
1.042512E-03,-2.224084E+00,-2.2439685E+00,-1.3619608E+00
1.042528E-03,-2.224084E+00,-2.2555652E+00,-1.3585275E+00
1.042544E-03,-2.224084E+00,-2.2439685E+00,-1.3611978E+00
1.042560E-03,-2.218469E+00,-2.2555652E+00,-1.3587564E+00
1.042576E-03,-2.221277E+00,-2.2702136E+00,-1.3624185E+00
1.042592E-03,-2.225839E+00,-2.2525134E+00,-1.3605112E+00
1.042608E-03,-2.215661E+00,-2.2351184E+00,-1.3602823E+00
1.042624E-03,-2.218995E+00,-2.2497668E+00,-1.3607401E+00
1.042640E-03,-2.217942E+00,-2.2564807E+00,-1.3634103E+00
1.042656E-03,-2.229699E+00,-2.2586169E+00,-1.3609689E+00
1.042672E-03,-2.226365E+00,-2.2546497E+00,-1.3641733E+00
1.042688E-03,-2.223031E+00,-2.2653308E+00,-1.3634103E+00
1.042704E-03,-2.224084E+00,-2.2711292E+00,-1.3617319E+00
1.042720E-03,-2.219522E+00,-2.2515979E+00,-1.3597482E+00
1.042736E-03,-2.225137E+00,-2.2537341E+00,-1.3639444E+00
1.042752E-03,-2.218469E+00,-2.2555652E+00,-1.3597482E+00
1.042768E-03,-2.215135E+00,-2.2497668E+00,-1.3609689E+00
1.042784E-03,-2.226365E+00,-2.2750964E+00,-1.3607401E+00
1.042800E-03,-2.225839E+00,-2.2409167E+00,-1.3597482E+00
1.042816E-03,-2.221803E+00,-2.2506824E+00,-1.3602823E+00
1.042832E-03,-2.219522E+00,-2.2723499E+00,-1.3624185E+00
1.042848E-03,-2.218995E+00,-2.2671619E+00,-1.3607401E+00
1.042864E-03,-2.227945E+00,-2.2439685E+00,-1.3619608E+00
1.042880E-03,-2.218995E+00,-2.2497668E+00,-1.3615030E+00
1.042896E-03,-2.217942E+00,-2.2613635E+00,-1.3629526E+00
1.042912E-03,-2.223558E+00,-2.2439685E+00,-1.3617319E+00
1.042928E-03,-2.225839E+00,-2.2369495E+00,-1.3624185E+00
1.042944E-03,-2.221803E+00,-2.2476306E+00,-1.3599771E+00
1.042960E-03,-2.218995E+00,-2.2418323E+00,-1.3619608E+00
1.042976E-03,-2.221277E+00,-2.2448840E+00,-1.3595193E+00
1.042992E-03,-2.219522E+00,-2.2537341E+00,-1.3580698E+00
1.043008E-03,-2.220750E+00,-2.2311511E+00,-1.3577646E+00
1.043024E-03,-2.216188E+00,-2.2488513E+00,-1.3629526E+00
1.043040E-03,-2.218995E+00,-2.2564807E+00,-1.3582986E+00
1.043056E-03,-2.223031E+00,-2.2622791E+00,-1.3605112E+00
1.043072E-03,-2.217416E+00,-2.2564807E+00,-1.3541025E+00
1.043088E-03,-2.210572E+00,-2.2448840E+00,-1.3585275E+00
1.043104E-03,-2.217942E+00,-2.2418323E+00,-1.3582986E+00
1.043120E-03,-2.216714E+00,-2.2467151E+00,-1.3599771E+00
1.043136E-03,-2.213907E+00,-2.2302356E+00,-1.3607401E+00
1.043152E-03,-2.214608E+00,-2.2555652E+00,-1.3611978E+00
1.043168E-03,-2.215661E+00,-2.2439685E+00,-1.3597482E+00
1.043184E-03,-2.219522E+00,-2.2448840E+00,-1.3597482E+00
1.043200E-03,-2.216188E+00,-2.2457996E+00,-1.3573068E+00
1.043216E-03,-2.217942E+00,-2.2400012E+00,-1.3592905E+00
1.043232E-03,-2.219522E+00,-2.2427478E+00,-1.3605112E+00
1.043248E-03,-2.218995E+00,-2.2555652E+00,-1.3585275E+00
1.043264E-03,-2.216714E+00,-2.2497668E+00,-1.3587564E+00
1.043280E-03,-2.223031E+00,-2.2351184E+00,-1.3575357E+00
1.043296E-03,-2.214608E+00,-2.2555652E+00,-1.3585275E+00
1.043312E-03,-2.223558E+00,-2.2555652E+00,-1.3592905E+00
1.043328E-03,-2.215661E+00,-2.2467151E+00,-1.3582986E+00
1.043344E-03,-2.219522E+00,-2.2573962E+00,-1.3599771E+00
1.043360E-03,-2.219522E+00,-2.2741809E+00,-1.3568491E+00
1.043376E-03,-2.217942E+00,-2.2342029E+00,-1.3585275E+00
1.043392E-03,-2.216714E+00,-2.2427478E+00,-1.3605112E+00
1.043408E-03,-2.218995E+00,-2.2622791E+00,-1.3585275E+00
1.043424E-03,-2.220750E+00,-2.2537341E+00,-1.3597482E+00
1.043440E-03,-2.220224E+00,-2.2634998E+00,-1.3609689E+00
1.043456E-03,-2.221803E+00,-2.2320667E+00,-1.3617319E+00
1.043472E-03,-2.219522E+00,-2.2671619E+00,-1.3611978E+00
1.043488E-03,-2.218995E+00,-2.2427478E+00,-1.3568491E+00
1.043504E-03,-2.223031E+00,-2.2360339E+00,-1.3611978E+00
1.043520E-03,-2.221803E+00,-2.2351184E+00,-1.3605112E+00
1.043536E-03,-2.221277E+00,-2.2711292E+00,-1.3582986E+00
1.043552E-03,-2.218995E+00,-2.2564807E+00,-1.3580698E+00
1.043568E-03,-2.220224E+00,-2.2555652E+00,-1.3605112E+00
1.043584E-03,-2.212327E+00,-2.2195544E+00,-1.3592905E+00
1.043600E-03,-2.219522E+00,-2.2622791E+00,-1.3565439E+00
1.043616E-03,-2.215661E+00,-2.2671619E+00,-1.3575357E+00
1.043632E-03,-2.210572E+00,-2.2427478E+00,-1.3609689E+00
1.043648E-03,-2.217416E+00,-2.2488513E+00,-1.3538736E+00
1.043664E-03,-2.211801E+00,-2.2329822E+00,-1.3597482E+00
1.043680E-03,-2.215661E+00,-2.2467151E+00,-1.3570779E+00
1.043696E-03,-2.219522E+00,-2.2525134E+00,-1.3599771E+00
1.043712E-03,-2.214608E+00,-2.2467151E+00,-1.3570779E+00
1.043728E-03,-2.223558E+00,-2.2351184E+00,-1.3585275E+00
1.043744E-03,-2.213907E+00,-2.2506824E+00,-1.3582986E+00
1.043760E-03,-2.212327E+00,-2.2604480E+00,-1.3605112E+00
1.043776E-03,-2.216188E+00,-2.2546497E+00,-1.3582986E+00
1.043792E-03,-2.215135E+00,-2.2369495E+00,-1.3563150E+00
1.043808E-03,-2.220224E+00,-2.2293201E+00,-1.3589853E+00
1.043824E-03,-2.212327E+00,-2.2644153E+00,-1.3570779E+00
1.043840E-03,-2.211801E+00,-2.2683826E+00,-1.3550943E+00
1.043856E-03,-2.216714E+00,-2.2448840E+00,-1.3536447E+00
1.043872E-03,-2.221803E+00,-2.2418323E+00,-1.3573068E+00
1.043888E-03,-2.216188E+00,-2.2467151E+00,-1.3528818E+00
1.043904E-03,-2.218995E+00,-2.2311511E+00,-1.3589853E+00
1.043920E-03,-2.219522E+00,-2.2378650E+00,-1.3568491E+00
1.043936E-03,-2.216188E+00,-2.2622791E+00,-1.3558572E+00
