in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.10E+02,1.109E+05,-4.922E+00,-3.501E+01,2.500E+00
2.11E+02,1.122E+05,-5.018E+00,-3.503E+01,2.500E+00
2.12E+02,1.135E+05,-5.121E+00,-3.502E+01,2.500E+00
2.13E+02,1.148E+05,-5.223E+00,-3.499E+01,2.500E+00
2.14E+02,1.161E+05,-5.325E+00,-3.497E+01,2.500E+00
2.15E+02,1.175E+05,-5.430E+00,-3.492E+01,2.500E+00
2.16E+02,1.189E+05,-5.531E+00,-3.486E+01,2.500E+00
2.17E+02,1.202E+05,-5.636E+00,-3.480E+01,2.500E+00
2.18E+02,1.216E+05,-5.745E+00,-3.469E+01,2.500E+00
2.19E+02,1.230E+05,-5.851E+00,-3.457E+01,2.500E+00
2.20E+02,1.245E+05,-5.954E+00,-3.444E+01,2.500E+00
2.21E+02,1.259E+05,-6.067E+00,-3.430E+01,2.500E+00
2.22E+02,1.274E+05,-6.176E+00,-3.414E+01,2.500E+00
2.23E+02,1.288E+05,-6.284E+00,-3.395E+01,2.500E+00
2.24E+02,1.303E+05,-6.390E+00,-3.376E+01,2.500E+00
2.25E+02,1.318E+05,-6.501E+00,-3.355E+01,2.500E+00
2.26E+02,1.334E+05,-6.614E+00,-3.329E+01,2.500E+00
2.27E+02,1.349E+05,-6.715E+00,-3.302E+01,2.500E+00
2.28E+02,1.365E+05,-6.823E+00,-3.274E+01,2.500E+00
2.29E+02,1.380E+05,-6.937E+00,-3.246E+01,2.500E+00
2.30E+02,1.396E+05,-7.044E+00,-3.212E+01,2.500E+00
2.31E+02,1.413E+05,-7.153E+00,-3.177E+01,2.500E+00
2.32E+02,1.429E+05,-7.263E+00,-3.138E+01,2.500E+00
2.33E+02,1.445E+05,-7.370E+00,-3.098E+01,2.500E+00
2.34E+02,1.462E+05,-7.480E+00,-3.058E+01,2.500E+00
2.35E+02,1.479E+05,-7.583E+00,-3.015E+01,2.500E+00
2.36E+02,1.496E+05,-7.693E+00,-2.968E+01,2.500E+00
2.37E+02,1.514E+05,-7.795E+00,-2.918E+01,2.500E+00
2.38E+02,1.531E+05,-7.898E+00,-2.867E+01,2.500E+00
2.39E+02,1.549E+05,-7.996E+00,-2.813E+01,2.500E+00
2.40E+02,1.567E+05,-8.096E+00,-2.758E+01,2.500E+00
2.41E+02,1.585E+05,-8.194E+00,-2.700E+01,2.500E+00
2.42E+02,1.603E+05,-8.291E+00,-2.640E+01,2.500E+00
2.43E+02,1.622E+05,-8.383E+00,-2.578E+01,2.500E+00
2.44E+02,1.641E+05,-8.473E+00,-2.512E+01,2.500E+00
2.45E+02,1.660E+05,-8.565E+00,-2.445E+01,2.500E+00
2.46E+02,1.679E+05,-8.646E+00,-2.377E+01,2.500E+00
2.47E+02,1.698E+05,-8.727E+00,-2.305E+01,2.500E+00
2.48E+02,1.718E+05,-8.805E+00,-2.232E+01,2.500E+00
2.49E+02,1.738E+05,-8.881E+00,-2.158E+01,2.500E+00
2.50E+02,1.758E+05,-8.952E+00,-2.082E+01,2.500E+00
2.51E+02,1.778E+05,-9.018E+00,-2.003E+01,2.500E+00
2.52E+02,1.799E+05,-9.079E+00,-1.924E+01,2.500E+00
2.53E+02,1.820E+05,-9.140E+00,-1.843E+01,2.500E+00
2.54E+02,1.841E+05,-9.192E+00,-1.761E+01,2.500E+00
2.55E+02,1.862E+05,-9.245E+00,-1.678E+01,2.500E+00
2.56E+02,1.884E+05,-9.290E+00,-1.593E+01,2.500E+00
2.57E+02,1.905E+05,-9.333E+00,-1.508E+01,2.500E+00
2.58E+02,1.928E+05,-9.370E+00,-1.422E+01,2.500E+00
2.59E+02,1.950E+05,-9.403E+00,-1.336E+01,2.500E+00
2.60E+02,1.972E+05,-9.433E+00,-1.249E+01,2.500E+00
2.61E+02,1.995E+05,-9.457E+00,-1.162E+01,2.500E+00
2.62E+02,2.018E+05,-9.480E+00,-1.074E+01,2.500E+00
2.63E+02,2.042E+05,-9.492E+00,-9.868E+00,2.500E+00
2.64E+02,2.065E+05,-9.501E+00,-9.022E+00,2.500E+00
2.65E+02,2.089E+05,-9.512E+00,-8.152E+00,2.500E+00
2.66E+02,2.113E+05,-9.512E+00,-7.287E+00,2.500E+00
2.67E+02,2.138E+05,-9.509E+00,-6.447E+00,2.500E+00
2.68E+02,2.163E+05,-9.500E+00,-5.600E+00,2.500E+00
2.69E+02,2.188E+05,-9.491E+00,-4.778E+00,2.500E+00
2.70E+02,2.213E+05,-9.477E+00,-3.947E+00,2.500E+00
2.71E+02,2.239E+05,-9.458E+00,-3.138E+00,2.500E+00
2.72E+02,2.265E+05,-9.430E+00,-2.352E+00,2.500E+00
2.73E+02,2.291E+05,-9.406E+00,-1.563E+00,2.500E+00
2.74E+02,2.317E+05,-9.377E+00,-7.968E-01,2.500E+00
2.75E+02,2.344E+05,-9.345E+00,-4.369E-02,2.500E+00
2.76E+02,2.371E+05,-9.311E+00,7.034E-01,2.500E+00
2.77E+02,2.399E+05,-9.272E+00,1.412E+00,2.500E+00
2.78E+02,2.427E+05,-9.227E+00,2.118E+00,2.500E+00
2.79E+02,2.455E+05,-9.186E+00,2.806E+00,2.500E+00
2.80E+02,2.483E+05,-9.139E+00,3.475E+00,2.500E+00
2.81E+02,2.512E+05,-9.092E+00,4.123E+00,2.500E+00
2.82E+02,2.541E+05,-9.041E+00,4.761E+00,2.500E+00
2.83E+02,2.570E+05,-8.990E+00,5.377E+00,2.500E+00
2.84E+02,2.600E+05,-8.936E+00,5.967E+00,2.500E+00
2.85E+02,2.630E+05,-8.882E+00,6.545E+00,2.500E+00
2.86E+02,2.661E+05,-8.822E+00,7.111E+00,2.500E+00
2.87E+02,2.692E+05,-8.766E+00,7.658E+00,2.500E+00
2.88E+02,2.723E+05,-8.705E+00,8.181E+00,2.500E+00
2.89E+02,2.754E+05,-8.647E+00,8.685E+00,2.500E+00
2.90E+02,2.786E+05,-8.582E+00,9.181E+00,2.500E+00
2.91E+02,2.818E+05,-8.522E+00,9.657E+00,2.500E+00
2.92E+02,2.851E+05,-8.458E+00,1.011E+01,2.500E+00
2.93E+02,2.884E+05,-8.397E+00,1.055E+01,2.500E+00
2.94E+02,2.917E+05,-8.335E+00,1.097E+01,2.500E+00
2.95E+02,2.951E+05,-8.269E+00,1.138E+01,2.500E+00
2.96E+02,2.985E+05,-8.208E+00,1.178E+01,2.500E+00
2.97E+02,3.020E+05,-8.141E+00,1.216E+01,2.500E+00
2.98E+02,3.055E+05,-8.076E+00,1.252E+01,2.500E+00
2.99E+02,3.090E+05,-8.011E+00,1.287E+01,2.500E+00
3.00E+02,3.126E+05,-7.951E+00,1.320E+01,2.500E+00
3.01E+02,3.162E+05,-7.883E+00,1.351E+01,2.500E+00
3.02E+02,3.199E+05,-7.823E+00,1.383E+01,2.500E+00
3.03E+02,3.236E+05,-7.755E+00,1.412E+01,2.500E+00
3.04E+02,3.273E+05,-7.693E+00,1.441E+01,2.500E+00
3.05E+02,3.311E+05,-7.628E+00,1.468E+01,2.500E+00
3.06E+02,3.350E+05,-7.567E+00,1.494E+01,2.500E+00
3.07E+02,3.388E+05,-7.501E+00,1.519E+01,2.500E+00
3.08E+02,3.428E+05,-7.440E+00,1.542E+01,2.500E+00
3.09E+02,3.467E+05,-7.377E+00,1.565E+01,2.500E+00
3.10E+02,3.508E+05,-7.314E+00,1.587E+01,2.500E+00
3.11E+02,3.548E+05,-7.253E+00,1.607E+01,2.500E+00
3.12E+02,3.589E+05,-7.193E+00,1.627E+01,2.500E+00
3.13E+02,3.631E+05,-7.130E+00,1.646E+01,2.500E+00
3.14E+02,3.673E+05,-7.070E+00,1.664E+01,2.500E+00
3.15E+02,3.715E+05,-7.009E+00,1.680E+01,2.500E+00
