in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
3.77E+02,5.754E+04,-4.023E+01,-8.763E+01,1.000E-01
3.78E+02,5.888E+04,-4.020E+01,-8.711E+01,1.000E-01
3.79E+02,6.026E+04,-4.054E+01,-8.803E+01,1.000E-01
3.80E+02,6.166E+04,-4.074E+01,-8.847E+01,1.000E-01
3.81E+02,6.310E+04,-4.116E+01,-8.942E+01,1.000E-01
3.82E+02,6.457E+04,-4.086E+01,-8.706E+01,1.000E-01
3.83E+02,6.607E+04,-4.125E+01,-8.765E+01,1.000E-01
3.84E+02,6.761E+04,-4.204E+01,-8.818E+01,1.000E-01
3.85E+02,6.918E+04,-4.209E+01,-8.820E+01,1.000E-01
3.86E+02,7.079E+04,-4.172E+01,-8.694E+01,1.000E-01
3.87E+02,7.244E+04,-4.225E+01,-8.594E+01,1.000E-01
3.88E+02,7.413E+04,-4.305E+01,-8.645E+01,1.000E-01
3.89E+02,7.586E+04,-4.266E+01,-8.564E+01,1.000E-01
3.90E+02,7.762E+04,-4.287E+01,-8.576E+01,1.000E-01
3.91E+02,7.943E+04,-4.321E+01,-8.623E+01,1.000E-01
3.92E+02,8.128E+04,-4.322E+01,-8.636E+01,1.000E-01
3.93E+02,8.318E+04,-4.322E+01,-8.686E+01,1.000E-01
3.94E+02,8.511E+04,-4.376E+01,-8.808E+01,1.000E-01
3.95E+02,8.710E+04,-4.418E+01,-8.593E+01,1.000E-01
3.96E+02,8.913E+04,-4.396E+01,-8.628E+01,1.000E-01
3.97E+02,9.120E+04,-4.423E+01,-8.675E+01,1.000E-01
3.98E+02,9.333E+04,-4.494E+01,-8.605E+01,1.000E-01
3.99E+02,9.550E+04,-4.458E+01,-8.520E+01,1.000E-01
4.00E+02,9.772E+04,-4.486E+01,-8.586E+01,1.000E-01
4.01E+02,1.000E+05,-4.521E+01,-8.674E+01,1.000E-01
