in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.99E+02,9.550E+03,-1.169E-01,-2.103E-01,2.500E+00
3.00E+02,9.772E+03,-1.170E-01,-2.094E-01,2.500E+00
3.01E+02,1.000E+04,-1.152E-01,-2.097E-01,2.500E+00
3.02E+02,1.023E+04,-1.167E-01,-2.078E-01,2.500E+00
3.03E+02,1.047E+04,-1.179E-01,-2.111E-01,2.500E+00
3.04E+02,1.072E+04,-1.186E-01,-2.066E-01,2.500E+00
3.05E+02,1.096E+04,-1.168E-01,-2.081E-01,2.500E+00
3.06E+02,1.122E+04,-1.172E-01,-2.077E-01,2.500E+00
3.07E+02,1.148E+04,-1.189E-01,-2.102E-01,2.500E+00
3.08E+02,1.175E+04,-1.204E-01,-2.101E-01,2.500E+00
3.09E+02,1.202E+04,-1.177E-01,-2.081E-01,2.500E+00
3.10E+02,1.230E+04,-1.182E-01,-2.142E-01,2.500E+00
3.11E+02,1.259E+04,-1.208E-01,-2.107E-01,2.500E+00
3.12E+02,1.288E+04,-1.193E-01,-2.096E-01,2.500E+00
3.13E+02,1.318E+04,-1.186E-01,-2.082E-01,2.500E+00
3.14E+02,1.349E+04,-1.179E-01,-2.117E-01,2.500E+00
3.15E+02,1.380E+04,-1.219E-01,-2.113E-01,2.500E+00
3.16E+02,1.413E+04,-1.206E-01,-2.106E-01,2.500E+00
3.17E+02,1.445E+04,-1.228E-01,-2.135E-01,2.500E+00
3.18E+02,1.479E+04,-1.225E-01,-2.152E-01,2.500E+00
3.19E+02,1.514E+04,-1.198E-01,-2.124E-01,2.500E+00
3.20E+02,1.549E+04,-1.229E-01,-2.141E-01,2.500E+00
3.21E+02,1.585E+04,-1.243E-01,-2.156E-01,2.500E+00
3.22E+02,1.622E+04,-1.250E-01,-2.162E-01,2.500E+00
3.23E+02,1.660E+04,-1.236E-01,-2.185E-01,2.500E+00
3.24E+02,1.698E+04,-1.246E-01,-2.204E-01,2.500E+00
3.25E+02,1.738E+04,-1.230E-01,-2.192E-01,2.500E+00
3.26E+02,1.778E+04,-1.240E-01,-2.200E-01,2.500E+00
3.27E+02,1.820E+04,-1.223E-01,-2.212E-01,2.500E+00
3.28E+02,1.862E+04,-1.272E-01,-2.211E-01,2.500E+00
3.29E+02,1.905E+04,-1.270E-01,-2.212E-01,2.500E+00
3.30E+02,1.950E+04,-1.255E-01,-2.224E-01,2.500E+00
3.31E+02,1.995E+04,-1.253E-01,-2.235E-01,2.500E+00
3.32E+02,2.042E+04,-1.263E-01,-2.251E-01,2.500E+00
3.33E+02,2.089E+04,-1.257E-01,-2.240E-01,2.500E+00
3.34E+02,2.138E+04,-1.265E-01,-2.285E-01,2.500E+00
3.35E+02,2.188E+04,-1.243E-01,-2.283E-01,2.500E+00
3.36E+02,2.239E+04,-1.283E-01,-2.299E-01,2.500E+00
3.37E+02,2.291E+04,-1.278E-01,-2.304E-01,2.500E+00
3.38E+02,2.344E+04,-1.276E-01,-2.322E-01,2.500E+00
3.39E+02,2.399E+04,-1.287E-01,-2.366E-01,2.500E+00
3.40E+02,2.455E+04,-1.296E-01,-2.366E-01,2.500E+00
3.41E+02,2.512E+04,-1.301E-01,-2.398E-01,2.500E+00
3.42E+02,2.570E+04,-1.314E-01,-2.424E-01,2.500E+00
3.43E+02,2.630E+04,-1.327E-01,-2.432E-01,2.500E+00
3.44E+02,2.692E+04,-1.309E-01,-2.442E-01,2.500E+00
3.45E+02,2.754E+04,-1.317E-01,-2.432E-01,2.500E+00
3.46E+02,2.818E+04,-1.324E-01,-2.448E-01,2.500E+00
3.47E+02,2.884E+04,-1.319E-01,-2.462E-01,2.500E+00
3.48E+02,2.951E+04,-1.344E-01,-2.495E-01,2.500E+00
3.49E+02,3.020E+04,-1.351E-01,-2.551E-01,2.500E+00
3.50E+02,3.090E+04,-1.353E-01,-2.641E-01,2.500E+00
3.51E+02,3.162E+04,-1.357E-01,-2.505E-01,2.500E+00
3.52E+02,3.236E+04,-1.354E-01,-2.592E-01,2.500E+00
3.53E+02,3.311E+04,-1.378E-01,-2.649E-01,2.500E+00
3.54E+02,3.388E+04,-1.383E-01,-2.714E-01,2.500E+00
3.55E+02,3.467E+04,-1.390E-01,-2.641E-01,2.500E+00
3.56E+02,3.548E+04,-1.397E-01,-2.672E-01,2.500E+00
3.57E+02,3.631E+04,-1.368E-01,-2.722E-01,2.500E+00
3.58E+02,3.715E+04,-1.390E-01,-2.696E-01,2.500E+00
3.59E+02,3.802E+04,-1.406E-01,-2.713E-01,2.500E+00
3.60E+02,3.890E+04,-1.405E-01,-2.762E-01,2.500E+00
